year,season_id,date,home_team,home_team_id,home_team_score,home_team_conference,home_team_conference_id,home_team_slug,home_team_division,away_team,away_team_id,away_team_score,away_team_conference,away_team_conference_id,away_team_slug,away_team_division,neutral_site,innings,slug,game_info_url
2023,16340,02/17/2023,Middle Tenn. ,419,14,C-USA,24312,/team/419/16340,1,VCU,740,8,Atlantic 10,820,/team/740/16340,1,"Conway, S.C.",,/contests/2390330/box_score,https://stats.ncaa.org/contests/2390330/box_score
2023,16340,02/18/2023,Fairfield ,220,3,MAAC,871,/team/220/16340,1,VCU,740,10,Atlantic 10,820,/team/740/16340,1,"Conway, S.C.",,/contests/2390622/box_score,https://stats.ncaa.org/contests/2390622/box_score
2023,16340,02/19/2023,Coastal Carolina,149,2,Sun Belt,818,/team/149/16340,1,VCU,740,4,Atlantic 10,820,/team/740/16340,1,,,/contests/2391050/box_score,https://stats.ncaa.org/contests/2391050/box_score
2023,16340,02/24/2023,VCU,740,6,Atlantic 10,820,/team/740/16340,1,Sacred Heart,590,7,NEC,846,/team/590/16340,1,,10,/contests/2391441/box_score,https://stats.ncaa.org/contests/2391441/box_score
2023,16340,02/25/2023,VCU,740,5,Atlantic 10,820,/team/740/16340,1,Sacred Heart,590,11,NEC,846,/team/590/16340,1,,,/contests/2391952/box_score,https://stats.ncaa.org/contests/2391952/box_score
2023,16340,02/26/2023,VCU,740,10,Atlantic 10,820,/team/740/16340,1,Sacred Heart,590,11,NEC,846,/team/590/16340,1,,,/contests/2392197/box_score,https://stats.ncaa.org/contests/2392197/box_score
2023,16340,02/28/2023,North Carolina,457,10,ACC,821,/team/457/16340,1,VCU,740,4,Atlantic 10,820,/team/740/16340,1,,,/contests/2392427/box_score,https://stats.ncaa.org/contests/2392427/box_score
2023,16340,03/01/2023,North Carolina,457,14,ACC,821,/team/457/16340,1,VCU,740,10,Atlantic 10,820,/team/740/16340,1,,,/contests/2392558/box_score,https://stats.ncaa.org/contests/2392558/box_score
2023,16340,03/04/2023,VCU,740,5,Atlantic 10,820,/team/740/16340,1,West Virginia,768,8,Big 12,25354,/team/768/16340,1,,,/contests/2393230/box_score,https://stats.ncaa.org/contests/2393230/box_score
2023,16340,03/05/2023,VCU,740,,Atlantic 10,820,/team/740/16340,1,Fairfield,220,,MAAC,871,/team/220/16340,1,,,,
